"name","age","club","boat","gender","country","type"
"Rita Siveri","2000",NA,"K","F","SRB",NA
"Roar Benecke","2000",NA,"C","M","GER",NA
"Róbert Kállai","2000",NA,"C","M","HUN",NA
"Robert Kerr","2000",NA,"K","M","GBR",NA
"Rodrigo Machado","2001",NA,"K","M","POR",NA
"Roman Müller","2001",NA,"K","M","CZE",NA
"Romana Jakubisová","2002",NA,"K","F","SVK",NA
"Romina Mihalič","2002",NA,"K","F","SLO",NA
"Ruta Šalaševiči","2001",NA,"K","F","LTU",NA
"Ryan Wong","2002",NA,"K","M","SIN",NA
"Ryuji Matsushiro","2000",NA,"K","M","JPN",NA
"Sacha Skirzyk","2001",NA,"K","M","CAN",NA
"Salya Lefoulon","2001",NA,"K","F","FRA",NA
"Sam Ferkins","2001",NA,"K","M","NZL",NA
"Samantha Stein","2000",NA,"K","F","CAN",NA
"Samuel Lucić","2001",NA,"K","M","CRO",NA
"Sandra Ostrowska","2000",NA,"K","F","POL",NA
"Sandra Tinková","2000",NA,"C","F","SVK",NA
"Sandro Matias","2002",NA,"K","M","POR",NA
"Sanjin Sabanovic","2000",NA,"K","M","BIH",NA
"Sara Milthers","2002",NA,"K","F","DEN",NA
"Sawyer Capes","2000",NA,"K","M","CAN",NA
"Sean Becker","2000",NA,"K","M","SIN",NA
"Sebastian Aleksandrowicz","2000",NA,"C","M","POL",NA
"Sebastian Kucharski","2001",NA,"K","M","AUS",NA
"Shania Smee","2000",NA,"K","F","AUS",NA
"Shota Shitara","2001",NA,"K","M","JPN",NA
"Sigita Dreimane","2001",NA,"K","F","LAT",NA
"Silvia Moravčíková","2001",NA,"C","F","SVK",NA
"Sloan Mackenzie","2002",NA,"C","F","CAN",NA
"Stanislaw Szafraniec","2001",NA,"K","M","POL",NA
"Stefan Vrdoljak","2000",NA,"K","M","SRB",NA
"Štěpánka Sobíšková","2001",NA,"K","F","CZE",NA
"Stephane Richard","2000",NA,"C","M","CAN",NA
"Steponas Andžius","2001",NA,"C","M","LTU",NA
"Stine Noack","2000",NA,"K","F","GER",NA
"Suzune Imamura","2000",NA,"K","F","JPN",NA
"Szabina Szellák","2002",NA,"K","F","HUN",NA
"Taiyo Nakasono","2003",NA,"C","M","JPN",NA
"Taja Smukavec","2000",NA,"K","F","SLO",NA
"Takumi Yatsuhashi","2000",NA,"K","M","JPN",NA
"Takuto Fukui","2000",NA,"K","M","JPN",NA
"Tamás Erdélyi","2001",NA,"K","M","HUN",NA
"Tamás Grivalszki","2000",NA,"K","M","HUN",NA
"Tamas Husveth","2000",NA,"K","M","SVK",NA
"Tamás Isaák","2000",NA,"K","M","HUN",NA
"Tamás Szántói Szabó","2000",NA,"K","M","HUN",NA
"Tasman Farrell","2001",NA,"K","M","AUS",NA
"Tatsuya Shingai","2000",NA,"C","M","JPN",NA
"Tétény Szabó","2001",NA,"C","M","HUN",NA
"Thibaud Toso","2001",NA,"K","M","FRA",NA
"Thomas Hughes","2000",NA,"K","M","AUS",NA
"Thomas Nevelsteen","2000",NA,"K","M","BEL",NA
"Thorben Eller","2000",NA,"C","M","GER",NA
"Thorben Iltz","2002",NA,"K","M","GER",NA
"Tijana Arsic","2001",NA,"C","F","SRB",NA
"Tijana Janic","2000",NA,"K","F","SRB",NA
"Tim Bechtold","2002",NA,"C","M","GER",NA
"Timea Henri","2002",NA,"K","F","SVK",NA
"Timon Maurer","2000",NA,"K","M","AUT",NA
"Timothy Dowden","2001",NA,"K","M","GBR",NA
"Titouan Le Meignen","2000",NA,"K","M","FRA",NA
"Tobias Heuser","2000",NA,"K","M","GER",NA
"Tom Forterre","2002",NA,"C","M","FRA",NA
"Tom Hinz -","2001",NA,"C","M","GER",NA
"Tom Maaßen","2001",NA,"K","M","GER",NA
"Tom Verduyckt","2001",NA,"K","M","BEL",NA
"Tomáš Fridrych","2000",NA,"K","M","CZE",NA
"Tomáš Holka","2000",NA,"K","M","SVK",NA
"Tomáš Hradil","2002",NA,"K","M","CZE",NA
"Tomas Liaudinskas","2001",NA,"K","M","LTU",NA
"Tomás Santos","2000",NA,"K","M","POR",NA
"Tomáš Sobíšek","2001",NA,"K","M","CZE",NA
"Tomoki Shinoda","2000",NA,"C","M","JPN",NA
"Tomomi Suwa","2002",NA,"K","F","JPN",NA
"Tyler Laidlaw","2000",NA,"C","M","CAN",NA
"Tze Kuik","2001",NA,"K","M","SIN",NA
"Tze Tan","2000",NA,"K","M","SIN",NA
"Uvis Arbidans","2000",NA,"K","M","LAT",NA
"Vadim Covalciuc","2000",NA,"K","M","CAN",NA
"Vahe Davtyn","2000",NA,"C","M","ARM",NA
"Valdislavs Fostijs","2000",NA,"K","M","LAT",NA
"Valentin Rossi","2002",NA,"K","M","ARG",NA
"Vanda Zupkó","2002",NA,"K","F","HUN",NA
"Vendula Kyselá","2001",NA,"C","F","CZE",NA
"Veronika Húsková","2001",NA,"C","F","CZE",NA
"Viačiaslav Buglak","2002",NA,"C","M","LTU",NA
"Viktória Ikréniová","2002",NA,"C","F","SVK",NA
"Viktória Tófalvi","2000",NA,"K","F","HUN",NA
"Viktorija Petravičiute","2000",NA,"K","F","LTU",NA
"Villő Angyal","2002",NA,"K","F","HUN",NA
"Virdjinia Korcheva","2000",NA,"K","F","BUL",NA
"Vít Vohryzka","2001",NA,"K","M","CZE",NA
"Vitalijs Upenieks","2000",NA,"C","M","LAT",NA
"Vladimir Maleski","2002",NA,"K","M","MKD",NA
"Vojin Rudovic","2001",NA,"K","M","SRB",NA
"Vojtěch Burda","2001",NA,"C","M","CZE",NA
"Vojtěch Nováček","2001",NA,"C","M","CZE",NA
"Vuk Miletic","2003",NA,"K","M","SRB",NA
"Vytas Povilaitis","2001",NA,"C","M","LTU",NA
"Warne Anthea","2001",NA,"K","F","AUS",NA
"Weijun, Seow","2000",NA,"K","M","SIN",NA
"Wiebke Glamm","2002",NA,"K","F","GER",NA
"Wies Siffels","2001",NA,"K","F","NED",NA
"Wiktoria Gozdek","2002",NA,"C","F","POL",NA
"Will Scammel","2000",NA,"K","M","GBR",NA
"William Berg","2001",NA,"K","M","SWE",NA
"William Scales","2002",NA,"C","M","DEN",NA
"Wojciech Bober","2001",NA,"K","M","POL",NA
"Wojciech Pilarz","2001",NA,"K","M","POL",NA
"Yan Lim","2000",NA,"K","F","SIN",NA
"Yasemin Ray","2001",NA,"K","F","AUS",NA
"Ydris Hunter","2001",NA,"C","M","CAN",NA
"Yoana Georgieva","2002",NA,"K","F","BUL",NA
"Yu Hioki","2002",NA,"C","F","JPN",NA
"Yuki Nakao","2001",NA,"C","M","JPN",NA
"Yuri Aarnoudse","2002",NA,"K","M","NED",NA
"Yuya Kumai","2001",NA,"C","M","JPN",NA
"Zeljana Petrovic","2002",NA,"K","F","SRB",NA
"Zhan Teo","2002",NA,"K","M","SIN",NA
"Zhi Leo","2000",NA,"K","M","SIN",NA
"Zigmars Cinovskis","2002",NA,"K","M","LAT",NA
"Zoe Clark","2001",NA,"K","F","GBR",NA
"Zoltán Kósa","2001",NA,"K","M","HUN",NA
"Zoltán Vass","2002",NA,"C","M","HUN",NA
"Zsófia Csorba","2003",NA,"C","F","HUN",NA
"Zsófia Potoniec","2001",NA,"K","F","HUN",NA
"Zsóka Csikós","2001",NA,"K","F","HUN",NA
"Zsolt Libai","2001",NA,"K","M","SVK",NA
"Zsombor Őry","2001",NA,"K","M","HUN",NA
"Žygimantas Česonis","2000",NA,"C","M","LTU",NA
